id,date,text,cleaned
1361016111068704769,2021-02-14 18:15:01+00:00,Some Guys try to become salman khan of my life please don’t u will end up being kuch kuch hota hai AMAN 😭😂,guy try salman khan life end kuch kuch hota hai aman   
1361015935935504384,2021-02-14 18:14:20+00:00,if i lose this cup pong game against my cousin i will end my life . will update,lose cup pong game cousin end life   update
1361015540379230209,2021-02-14 18:12:45+00:00,"Unfortunately, the pandemic happened. I was struggling with my depression and anxiety. Many times wanted to end my life, but it was Hana and her posts, her smile that just helped me get through that tough time..",unfortunately  pandemic happened  struggling depression anxiety  time wanted end life  hana post  smile helped tough time  
1361015424733872131,2021-02-14 18:12:18+00:00,Not the news I wanted to get today. I can’t. Why does shit keeps happening in my life!!!??? What have I done wrong?!!! 😩😩😩😩 since the end of 2020 I haven’t caught a break! 😭😭😭,news wanted today   doe shit happening life       wrong          end      haven caught break     
1361015215962214400,2021-02-14 18:11:28+00:00,That will just affect them in the end as many friends I loose it doesn’t matter not like I’m gonna know them if I’m older unless they were the reason I didn’t do it I’ll be thankful for them in my life but the people who think they fucking help me but told me to die rot in hell,affect end friend loose doesn matter like gonna know older reason didn thankful life people think fucking help told die rot hell
1361015191459233796,2021-02-14 18:11:22+00:00,@UberEats Garbage experience. Sucked two hours of my life away today. Either too far (1/2 mile too far deliver?) or no courier available (why even let me start choosing food if unavailable) or app errors on your end. Uninstalling and spitting on the floor when i hear your name from now on, ubereats garbage experience  sucked hour life away today  far      mile far deliver   courier available  let start choosing food unavailable  app error end  uninstalling spitting floor hear
1361015148182405122,2021-02-14 18:11:12+00:00,"I love that I have people in my life that really love me, like family and friends and myself at the end of the day. 
I think that’s what true love is...",love people life love  like family friend end day   think true love   
1361014758460243977,2021-02-14 18:09:39+00:00,@Louiestowell Also basically every day of my life where I go looking in the holes in trees / exploring the mud / wandering down paths to see what's at the end (This question is much more relevant to me), louiestowell basically day life looking hole tree   exploring mud   wandering path end  question relevant 
1361014526452195328,2021-02-14 18:08:44+00:00,I want my life ends now,want life end
1361014491505426436,2021-02-14 18:08:35+00:00,I have to drop Reggie off at the vet all day tomorrow and I cried last night and I cried on my way into work because my sweet boy might have skin cancer and if he does I will end my life I do not want to live without him.,drop reggie vet day tomorrow cried night cried way work sweet boy skin cancer doe end life want live 
1361014430650220545,2021-02-14 18:08:21+00:00,Seeing @NRateliff at pilgrimage in 2019 was a redeeming moment near the end of the worst two years of my life. It was so much fun and he’s so so good and I’m absolutely in love with him and seeing him on @nbcsnl was like a tender little treat 💕,seeing  nrateliff pilgrimage      redeeming moment near end worst year life  fun good absolutely love seeing  nbcsnl like tender little treat  
1361014411809415168,2021-02-14 18:08:16+00:00,"During my dick surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, are leeds a false image” I asked “Yes, my child” he responded.After he said that my heart rate picked up. Craziest experience of my life",dick surgery major complication  briefly died  light figure end  god   lord  leeds false image  asked  yes  child  responded said heart rate picked  craziest experience life
1361014201762873344,2021-02-14 18:07:26+00:00,"I'm sad and done with my life but in the end, I'm still there with a smile.

🌳🍃🍂🍁🍁🍂🍃🌳🌳🍃🍂🍁

#depression #mentalhealth   #help #Insecure #quote #tears",sad life end  smile                  depression  mentalhealth    help  insecure  quote  tear
1361013856626118657,2021-02-14 18:06:04+00:00,Will have graduated high school by years end and already prepared to live the rest of my life alone,graduated high school year end prepared live rest life
1361013813214990337,2021-02-14 18:05:54+00:00,""" My life belongs to you, Asuna. So I will use it for you. Let's stay together until the end. "" -Kirigaya Kazuto",  life belongs  asuna  use  let stay end     kirigaya kazuto
1361013747234443265,2021-02-14 18:05:38+00:00,"@AOTCTakes During my c*ck surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, are liverpool a banter club” I asked “Yes, my child” he responded.After he said that my heart rate picked up. Craziest experience of my life", aotctakes c ck surgery major complication  briefly died  light figure end  god   lord  liverpool banter club  asked  yes  child  responded said heart rate picked  craziest experience life
1361013743069626379,2021-02-14 18:05:37+00:00,"""Out in a world where nights they don't ever ever end
We got each other
MY LOVE 
MY LIFE
MY FRIEND ""
Happy Valentine's day meu povo! https://t.co/8dyQAs2UCh", world night end got love  life friend   happy valentine day meu povo     dyqas uch
1361013424621117441,2021-02-14 18:04:21+00:00,Mom goes off the deep end says fk my kids and fk my life... what does dad do? I think I’ll join you he says. 🤦🏻‍♀️😤,mom deep end fk kid fk life    doe dad  think join        
1361013381830909952,2021-02-14 18:04:11+00:00,@GISELLE_HGC This has haunted me for most of my life. I’m 34 and still can’t get over it. My friends think I’m a legend because I’ve dated some of the most beautiful women in the world but in reality they’ve all been crazy and I’ve been left lonely and bored in the end. True story., giselle hgc haunted life      friend think legend dated beautiful woman world reality crazy left lonely bored end  true story 
1361013295038164995,2021-02-14 18:03:50+00:00,"@knowlsey1993 @AntiTRump999 @mtgreenee @MeghanMcCain Chris, there are always ""bad guys"" that need to be held accountable.  I've been around Police most of my life and the impression I get with your writing, cops are A-HOLES, end of story??  I was married to cops/DEA. I've experienced the cop ambushed etc.", knowlsey      antitrump     mtgreenee  meghanmccain chris   bad guy  need held accountable   police life impression writing  cop hole  end story    married cop dea  experienced cop ambushed etc 
1361013243767062528,2021-02-14 18:03:38+00:00,"Hey, Wataru. You might not believe me, but you were my hero. So in the end, I defeated you. I had all the heroes I've admired crawling at my feet; overcoming my inferiority complex, I obtained my life. An ephemeral, vain dream, but my life.",hey  wataru  believe  hero  end  defeated  hero admired crawling foot  overcoming inferiority complex  obtained life  ephemeral  vain dream  life 
1361012521877065733,2021-02-14 18:00:46+00:00,I need to end my life man. I have nothing to offer lmfao,need end life man  offer lmfao
1361012336287383552,2021-02-14 18:00:02+00:00,"""YOU WONT TAKE MY LIFE! I END MYSELF!"" 
epic boss ded
 https://t.co/AXOpMpvrjP", wont life  end    epic bos ded    axopmpvrjp
1361012224635133954,2021-02-14 17:59:35+00:00,I know I ain’t god but come in my life and imma end up blessing you ahhhh 🤣🤣,know ain god come life imma end blessing ahhhh   
1361012150186242049,2021-02-14 17:59:17+00:00,"@POTUS 
October/2/2004, The Vatican church, Jewish Canadian and Government of Canada decided to end this investigation my life injustice way.Please see my U.N .Case the deal (2004 Niagara Falls, Ont,) between Vatican church and Government Canada. See the Justice CANADA.", potus  october         vatican church  jewish canadian government canada decided end investigation life injustice way  case deal       niagara fall  ont   vatican church government canada  justice canada 
